id,name,brand,original_price,discount,price,discount_rate,quantity_sold,rating_average,seller_id,seller_name,days_since_joined,seller_avg_rating,is_official,review_count,total_follower
251773296,"Áo thun Polo Nam Coolmax - Premium nam tính, thanh lịch sang trọng MRM Manlywear",MRM Manlywear,450000,161000,289000,36,36,5.0,55147,MRM Manlywear Official,1412,4.707,True,11633,2939
20518214,Quần Short Nam Khatoco Q3M318R0-VNMA034-2009-020,KHATOCO ,318000,189000,129000,59,118,4.8,46647,THỜI TRANG KHATOCO,1458,4.7407,True,4905,1102
162354106,Áo Chống Nắng Nam CARDINA 2 Lớp Chất Thun Lạnh Cao Cấp Chống Tia UV 2NM02,CARDINA,699000,310000,389000,44,730,5.0,158909,CARDINA FASHION,749,4.8331,True,4247,6510
172120459,"Quần đùi nam, quần short mặc nhà kate caro nhiều màu , mềm mịn  - FORMEN SHOP- FMTT002",ARADO FASHION,55000,16000,39000,29,342,4.6,17914,FORMEN SHOP,1599,4.5441,False,4558,2040
168224759,"[COMBO 3 QUẦN] Quần Lót Nam Thun Lạnh Lados 4115 - Thun lụa co giãn 4 chiều, siêu mềm, siêu thoải mái",LADOS,140000,65000,75000,46,165,5.0,175389,Thời Trang Lados,641,4.6098,True,2437,1835
143599914,"Áo thun ba lỗ nam, áo basic Aristino AC-21 màu trắng, chất liệu 100% cotton thấm hút mồ hôi cực thoáng mát, phù hợp thể dục, thể thao, mặc lót bên trong",Aristino,95000,15700,79300,17,683,4.7,224263,Aristino Fashion Store,593,4.7135,True,1211,2946
162033134,Combo 5 quần đùi nam mặc nhà Cotton thoải mái thoáng mát Họa Tiết Ngẫu Nhiên - JAMANO,JAMANO,350000,121000,229000,35,449,4.7,147336,JM STORE,976,4.6942,False,3898,910
7599073,"Combo 5 Quần Lót Nam tam giác vải cotton co giãn 2 chiều hiệu CITYMEN, màu ngẫu nhiên, sịp nam - LMTK-MULTI2C",CITYMEN,100000,49900,50100,50,3176,4.5,9311,THỜI TRANG LIÊN MINH,1700,4.5213,False,18595,5144
82819910,"Áo Polo nam cổ bẻ ngắn tay, chất liệu vải cá sấu cotton cao cấp, trẻ trung, năng động – FORMEN SHOP – FMPS150",ARADO FASHION,219000,86000,133000,39,693,4.8,17914,FORMEN SHOP,1599,4.5441,False,4558,2040
37943815,Áo khoác phao nam thời trang 3 lớp giữ nhiệt màu đen hàng Việt Nam xuất khẩu LC,OEM,179000,0,179000,0,649,4.5,20485,TrucLinh Baby,1544,4.2475,False,3370,277
15993454,Áo Khoác Nam Áo Khoác Kaki Nam Đơn Giản Cao Cấp-KK34,N6,270000,101000,169000,37,213,3.4,28688,ShopN6,1515,4.1958,False,5404,698
176663149,"Áo khoác dù cách nhiệt GOKING cho nam nữ, áo khoác gió hàng hiệu Việt Nam cao cấp, chống gió lạnh, giữ ấm cơ thể",GOKING,222000,2220,219780,1,134,4.8,18138,GOKING,1593,4.6655,False,9088,2678
225916989,Combo 4 Quần lót nam boxer CITYMEN nhiều lưng cao cấp vải thun lạnh co dãn 4 chiều sịp đùi nam - Giao màu ngẫu nhiên,CITYMEN,157000,70300,86700,45,16,5.0,9311,THỜI TRANG LIÊN MINH,1700,4.5213,False,18595,5144
217147824,Combo 4 Quần lót nam boxer nhiều lưng vải cotton cao cấp co dãn 4 chiều sịp đùi nam CITYMEN - Giao màu ngẫu nhiên,CITYMEN,191000,81400,109600,43,22,5.0,9311,THỜI TRANG LIÊN MINH,1700,4.5213,False,18595,5144
154298071,"Combo 2 quần đùi nam, quần Short Gió nam thể thao Họa Tiết Rằn Ri trẻ trung năng động, thoáng mát co giãn 4 chiều MRM Manlywear",MRM Manlywear,399000,130000,269000,33,541,5.0,55147,MRM Manlywear Official,1412,4.707,True,11633,2939
126146318,"Áo sơ mi nam trơn không nhăn LADOS - 523, Chất vải mềm mát, thấm hút mồ hôi tốt, form slimfit",LADOS,179000,0,179000,0,436,4.6,175389,Thời Trang Lados,641,4.6098,True,2437,1835
107896589,"Combo 4 chiếc quần đùi nam thể thao Sport ngắn, quần short nam vải Thun Poly 2 Da thoáng mát, chất liệu hút ẩm, độ co giãn tốt",AK Corner,490000,245000,245000,50,426,4.6,175215,A K CORNER,784,4.618,True,1424,243
62365055,"Combo 4 Quần Lót Nam Boxer Thông Hơi Lưng Nhật Thoáng Mát , Quần Sịp Đùi Thông Hơi Cao cấp - (Giao Màu Ngẫu Nhiên)",CITYMEN,73000,0,73000,0,301,4.5,160608,AT HOME,879,4.3765,False,3155,290
92142554,Áo sơ mi nam tay ngắn form suông lai bằng họa tiết nâu Khatoco A1MN568T2-ININ023-2102-D,KHATOCO ,568000,170400,397600,30,18,4.8,46647,THỜI TRANG KHATOCO,1458,4.7407,True,4905,1102
20526198,Áo Sơ Mi Nam Tay Dài Khatoco A1MD598T1-THCR085-2005-D,KHATOCO ,598000,409000,189000,68,42,5.0,46647,THỜI TRANG KHATOCO,1458,4.7407,True,4905,1102
110112308,Combo 5 bao quần lót giấy du lịch PP Travel - Mate Nam 5 quần/bao,Travel-Mate,150000,28000,122000,19,279,4.8,1079,YAHO,1958,4.8387,False,2356,469
56614642,"Combo 5 quần sịp boxer chất cotton mềm mịn, thoải mái",ARADO FASHION,245000,86000,159000,35,357,4.7,17914,FORMEN SHOP,1599,4.5441,False,4558,2040
110704393,Combo 2 quần đùi nam Cotton mặc nhà thoải mái thoáng mát JAMANO- MÀU NGẪU NHIÊN,JAMANO,140000,41000,99000,29,1159,4.5,147336,JM STORE,976,4.6942,False,3898,910
76166657,Quần khaki nam không ply ống ôm xanh dương pha tím nhạt Khatoco Q2M528S0-CNMA006-2006-0,KHATOCO ,528000,329000,199000,62,62,5.0,46647,THỜI TRANG KHATOCO,1458,4.7407,True,4905,1102
