id,name,brand,original_price,discount,current_price,discount_rate,quantity_sold,rating_average,product_review_count,seller_id,seller_name,days_since_joined,seller_rating_average,is_official,seller_review_count,total_follower
66879674,"Áo sơ mi đũi nam form rộng cổ trụ chui đầu phối túi xéo ArcticHunter, thời trang trẻ, thương hiệu chính hãng",ARCTIC HUNTER,169000,0,169000,0,22,4.8,9,146885,ArcticHunter Store,986,4.1497,True,2778,835
116024135,Áo sơ mi nam tay dài ADINO màu xanh nhạt dáng slimfit vải modal trẻ trung S304,ADINO,350000,71000,279000,20,17,4.5,8,209717,ADINO Official,658,4.7552,True,678,275
196282909,"Áo sơ mi dài tay nam Aristino phom Regular Fit suông vừa, chất liệu Modal cho bề mặt vải mềm mại, nhẹ và thoáng mát ALS05201",Aristino,795000,0,795000,0,2,5,1,224263,Aristino Fashion Store,597,4.7119,True,1215,2945
15235580,Áo sơ mi nam chấm bi phôm chuẩn thanh lịch 93100,OEM,149000,0,149000,0,4,0,0,20741,ONLINE THAI LAND,1547,4.2851,False,2417,523
19702918,Áo sơ mi nam tay ngắn SMH107,OEM,300000,0,300000,0,11,2.8,4,10025,Thời Trang Gia Đình,1695,3.6975,False,757,194
111586776,"Áo sơ mi nam Linen cổ trụ cộc tay chui đầu phối túi ngực, thời trang trẻ, phong cách lịch lãm",SLINEN,210000,0,210000,0,5,5,2,202881,Đức Hiệp Store,680,3.9528,False,424,77
12002889,Áo sơ mi nam tay ngắn họa tiết The Shirts Studio Hàn Quốc-TD11F2336BL,The Shirts Studio,69000,0,69000,0,6,5,4,9632,Orange Factory,1701,4.0267,False,1388,179
77602705, Áo vest nam phong cách hàn quốc dáng ôm body màu Hồng - Size XL,HM VESTON,499000,49000,450000,10,1,0,0,112898,HMVESTON STORE,1159,4.5686,True,153,160
165019995,Áo khoác kaki nam dây kéo thời trang cao cấp PHL Fashion AKK2001,PHL,99000,0,99000,0,14,3.9,10,4223,PHL OFFICIAL,1814,4.0886,True,79,18
63044716,ÁO KHOÁC DÙ NAM CÓ NÓN CỰC ĐẸP,OEM,200000,49000,151000,25,14,4.5,4,130913,ST FASHION,1018,4.1806,False,504,74
74281156,"Áo khoác nam Julido Store, chất jean cotton xịn mẫu mới MS37",Julido Store,300000,121000,179000,40,222,4.6,110,18020,Julido Store,1602,4.3908,True,14122,3504
253166123,"Áo Khoác Nam Dù 2 lớp Xin có túi trong, túi ngoài, Áo khoác Nam Nữ thương hiệu Julido Store MS02",Julido Store,220000,81000,139000,37,1,0,0,18020,Julido Store,1602,4.3908,True,14122,3504
88020724,"Áo khoác bomber dù unisex bóng chày form rộng Mèo Lâu nam nữ ulzzang, Áo khoác dù kiểu bomber 2 lớp thêu logo cá tính thời trang, Áo Khoác Bomber Dù Unisex Bóng Chày Form Rộng Mèo Lâu Nam Nữ Ulzzang KiuKiu, Áo Khoác Bomber Chất Liệu Kaki Chất Đẹp",Jinrinteen,99000,0,99000,0,20,4.1,8,43788,jinshopteen,1472,4.1981,False,4822,1833
41273441,Áo khoác phao  đôi nam nữ,OEM,350000,0,350000,0,68,3.1,7,44888,banhangonlineduyendang,1465,3.1364,False,44,8
171510820,"Áo khoác dù bomber, áo gió mẫu GUCI nam nữ, Áo khoác dù, áo khoác bomber nam nữ, tổng hợp các mẫu hot nhất, Áo khoác gió nam nữ phong cách hiệu GUCCI kẻ sọc cánh tay siêu chất kiểu thời trang nam nữ",NIU24,101000,0,101000,0,7,3,2,107387,Ruby Sen Hồng,1186,4.2727,False,2483,1043
176292713,Áo Bomber Nhung Gân Thêu G Chất Nhung Mịn Đẹp Form rộng Unisex Nam Nữ Couple jacket Varsity,NIU24,140000,0,140000,0,4,5,1,107387,Ruby Sen Hồng,1186,4.2727,False,2483,1043
219457028,Áo Khoác dù 2 Lớp Khóa Zip Chữ RESUAPRE Phối 2 Màu - FREESHIP - Gió Thu Đông Chống Nắng Nam Nữ Mặc Kiểu Rộng HÀn Quốc,OEM,96000,0,96000,0,2,0,0,179490,ThoitrangUnisexTP,765,4.3342,False,1098,531
109408013,"ÁO KHOÁC DÙ BOMBER HÀNG MỚI VỀ,CỰC HOT,THIẾT KẾ ÁO SIÊU NGẦU,CHẤT LIỆU VÃI THOÁNG MÁT THỜI TRANG KING STORE",OEM,122000,0,122000,0,1,0,0,198092,King Store 1,693,3.6737,False,567,145
141531821,"ÁO KHOÁC DÙ NAM BOMBER UNISEX SIÊU ĐEP,SIÊU THOÁNG MÁT THỜI TRANG VINA 1HIT FASHION",OEM,97000,0,97000,0,4,2,3,243299,VINA1HIT,548,3.0952,False,105,18
109416682,"Áo khoác nỉ cổ tròn , form rộng cực đẹp cho các bạn trẻ , NĂM 2021 THỜI TRANG MỚI KINGSHOP79",OEM,99000,0,99000,0,1,0,0,198092,King Store 1,693,3.6737,False,567,145
111194009,Áo chống nắng thời trang thể thao nam,OEM,125000,0,125000,0,1,5,1,202480,GUMANO,681,5,False,8,3
158221343,ÁO KHOÁC BOMBER NAM NỮ FORM RỘNG,OEM,124000,0,124000,0,2,0,0,258844,GAO FASHION,466,3.0777,False,103,26
148747169,Áo khoác Nam Da lộn lót lông kiểu sơ mi - Thời trang Nam Cao cấp (UC-9CA8-2415) - Taythishop,OEM,250000,0,250000,0,6,1,3,62358,Hương Nemo Style,1402,3.9111,False,5546,857
84749365,"Áo HOODIE BASIC cao cấp nam nữ, áo khoác nỉ in phù thuỷ ấn tượng  Withecs",NIU24,101000,0,101000,0,1,3,1,107394,Đầm YuRin,1185,4.3199,False,3423,1268
93212275,Áo Khoác Kaki Jean Wash Nam Nữ Unisex Có Cổ Bẻ Chống Lạnh Chống Nắng Chống Gió Chống Tia Uv Dày 2 Lớp Thời Trang Hàn Quốc Cao Cấp KK52 - ShopN6,N6,245000,46000,199000,19,12,3.8,6,28688,ShopN6,1519,4.1962,False,5407,698
35411241,Áo Khoác Dù Nam 2 Mặt Cực Hot,OEM,79000,0,79000,0,38,4.1,16,148660,M O N Boutique,975,4.3311,False,1492,570
200678414,ÁO KHOÁC DÙ NAM WINDSTOPPER 6- RM22737401,Lime Orange,559200,0,559200,0,4,4.5,2,6680,LIMEORANGE,1730,4.4374,False,647,484
109059783,Áo Khoác Dù Nam Cao Cấp 2 Lớp AKUBA | 01I505,AKUBA,469000,0,469000,0,12,4.3,6,8406,AKUBA,1729,4.6296,True,1995,3211
110473891," ÁO CHỐNG NẮNG NAM DẬP VÂN CÁ TÍNH, KHẲNG ĐỊNH ĐẲNG CẤP PHÁI MẠNH",LQ luxury,165000,25000,140000,15,1,5,1,164221,Giadinhshop2020,856,2.9296,False,2457,507
20020329,Áo khoác jeans nam hoodie AB05,OEM,129000,79000,50000,61,13,4.5,4,157006,BẢO BẢO MART,914,4.2814,False,8493,1756
116995213,QUẦN LỬNG NAM KAKI SIZE ĐẠI 33-42,OEM,252000,0,252000,0,5,4,3,212802,TUẤN TÂM SHOP,650,4.4483,False,29,13
98668394,Quần jogger vải kaki nam nữ,OEM,118000,0,118000,0,50,3.6,12,186724,Nhi Yến shop,731,3.866,False,291,183
73523248,"Quần Jogger Nam Arme Quần Jogger thun Sport phuong cách trẻ trung sang trọng-Quần Jogger Nam thích hợp tập gym, chạy bộ dã ngoại-Quần Nam Cotton co giãn 4 chiều thoải mái, thấm hút cực tốt",OEM,139000,0,139000,0,14,4.3,4,158283,The One For Men,906,4.018,False,111,14
100149741,<FREE SHIP> Quần short túi hộp unisex vải kaki co giãn (d.n.l.k.e),OEM,198000,99000,99000,50,12,4.3,4,175928,xuongchuyensi9x,781,3.9713,False,348,75
190630594,Quần jean nam ống rộng vải bò co giãn phong cách hàn quốc 998,OEM,149000,0,149000,0,1,5,1,75291,Xưởng Thời Trang Hùng,1351,3.9519,False,3076,642
13586233,Quần Vải Nam Đen Chất Co Giãn 4 Chiều VINTAGE04,OEM,189000,0,189000,0,34,4.5,2,9674,Shop 2000,1682,4.1237,False,978,59
169467998,Quần kaki nam dáng suông túi mỹ chất lượng cao màu xám trung niên co dáng đẹp,OEM,165000,25000,140000,15,12,5,3,194524,HẠNH HANH SHOP,672,4.6205,False,195,96
213498438,Quần ngủ nam thun cotton họa tiết dễ thương QSHOP QC173,OEM,110000,0,110000,0,4,0,0,176873,QSHOP2,779,4.546,False,478,267
147432789,Quần Kaki Nam Trung Niên Có Ly Hoạ Tiết Chìm Cao Cấp 9003 Việt Pháp,Việt Pháp Collection,609000,150000,459000,25,4,0,0,244858,Việt Pháp Collection,542,4.7663,True,261,137
75355767,"Quần Jean Nam co dãn 4 chiều Julido, dáng Skinny ống côn mẫu mới 2021 WW002",Julido Store,279000,130000,149000,47,178,4.3,80,18020,Julido Store,1602,4.3908,True,14122,3504
54126636,"COMBO 5 Quần short nam xuất khẩu vải cotton, co giãn tốt,  freesize từ 45 -70kg, , Giao màu ngẫu nhiên",OEM,80000,9000,71000,11,3,0,0,164221,Giadinhshop2020,856,2.9296,False,2457,507
20124280,Quần nam ống rộng lưng thun bản lớn chất liệu đũi cao cấp 123,Haint Boutique,168000,0,168000,0,1,0,0,155597,Thời trang Thu Huyền,924,3.7897,False,642,242
197906541,"quần short kaki nam, quần túi hộp nam, Quần short túi hộp nam rằn ri lính ARM-997",OEM,250000,0,250000,0,1,5,1,20426,Gentlemen,1353,4.5253,False,356,44
147397318,"Quần đùi nam thể thao big size (75-95kg) quần short nam mặc nhà, KO.001",OEM,39000,0,39000,0,20,0,0,202224,Thu Thảo Fashion Shop,681,3.527,False,296,46
99485511,Quần jean nam rách cao cấp vải jean co dãn hàng chuẩn shop Phuongnamshop20 kvp58,OEM,125000,0,125000,0,8,0,0,57049,Xưởng May Thời Trang Nguyễn Hùng,1421,3.8777,False,3441,571
89186243,Quần kaki nam ARISTINO AKK005S7 phong cách lịch lãm,Aristino,903500,208500,695000,23,5,4,3,13801,K&G VIỆT NAM,1645,4.2874,False,167,273
100238045,"[Video/ẢNh thật] Quần bò ống suông nam màu đen wash cực đỉnh, rách đẹp tại ELLCCI - Thiên Đường Quần Jean Nam Đẹp - Số 1 quần ống xuông - ống rộng nam",OEM,550000,0,550000,0,2,5,1,183054,ELLCCI Quần Bò Jean Nam,750,4,False,10,10
202997528,"Quần jogger thể thao chất Nhung tăm, Jogger unisex nam nữ phong cách Hàn quốc JO06 - MS66",OEM,95000,0,95000,0,7,0,0,221273,MINHSTORE Thời Trang Nam,617,4.195,False,359,72
104063916,Quần Jean Nam Màu Xanh Đậm Co Giãn Phong Cách Thời Trang Hàn Quốc Cao Cấp ms2302,OEM,145000,15000,130000,10,36,4.5,16,191412,Tienfashion26,713,4.0937,False,331,40
12705460,Quần Tây ( Âu ) Nam Dáng Hàn Quốc - Đen - 28,OEM,95150,0,95150,0,242,4,1,44602,FAJA Xả Kho Hàng Hãng,1470,3.6727,False,944,33
213914069,Quần tây nam Novelty 0Ply Classic màu đen NQTMMDMPRC2210020,Novelty,479000,144000,335000,30,1,0,0,6175,Thời Trang Novelty Nhà Bè,1752,4.4745,False,1334,624
126729182,"Quần Kẻ Caro Nam 1 Quần Âu Nam Thiết Kế Họa Tiết Cao, Form Dáng Body Hàn Quốc - Mặc Là Đẹp - Mã QCR",OEM,150000,34000,116000,23,2,0,0,164221,Giadinhshop2020,856,2.9296,False,2457,507
181114008,"Quần jean nam cao cấp form đẹp,rách gối LADOS-4073 không xù lông, bay màu",LADOS,599000,284000,315000,47,6,4.3,3,175389,Thời Trang Lados,645,4.6072,True,2444,1836
173542322,Ví Da Bò Nam Cao Cấp Hàng Hiệu POLO MEISDO (Da Thật 100%) Full Hộp Phù Hợp Làm Quà Biếu Tặng Sinh Nhật Bảo Hành 24 Tháng,OEM,1200000,0,1200000,0,1,0,0,275902,AdamStore99,414,4.8333,False,6,6
160293584,Bóp Ví Nam Dài Cao Cấp Thời Trang Hàn Quốc model 2020,OEM,96000,0,96000,0,1,0,0,261908,tiện ích sài gòn,483,4.5294,False,34,8
150722934,Cặp da nam công sở REDPID cao cấp 1102  cặp da công sở nam mới nhất,OEM,3216000,0,3216000,0,1,0,0,234140,Cặp túi Sơn Thủy,573,4.2083,False,24,13
149179182,Túi đeo chéo nam da bò ZHIZUNCANGAROO T46 28x23x7cm (Đen - Nâu) - DH STORE,OEM,648000,0,648000,0,1,1,1,251037,Duy Hùng Đồ Da Công Sở,524,2.4194,False,31,6
137445928,"Túi đeo bụng nam, nữ chất liệu vải kaki siêu bền, có nhiều ngăn tiện dụng size 31cm",OEM,79000,0,79000,0,4,0,0,147606,Shop Long Tuấn,982,4.5231,False,216,35
53347936,Túi Bao Tử Đeo Chéo Cao Cấp Nam Nữ Thời Trang Đa Năng Galaxy Store GTBT01 (28x17.5cm) - Hàng Chính Hãng,Galaxy Store,450000,209000,241000,46,43,4.6,16,1130,Galaxy Store,1996,4.5537,True,3935,1354
203783329,Tui đeo chéo nam vải canvas chắc bền đi học đi làm đi chơi TX0016,Bobo,430000,63000,367000,15,1,0,0,50769,BoBo Store,1445,4.6066,False,694,281
41258265,Cặp công sở văn phòng kép đỏ kẹp vào vali HD12 Shalla,Shalla,162182,17141,145041,11,13,4.3,4,7637,Shalla,1743,4.2683,False,9436,2366
192398346,Túi đeo chéo đeo trước ngực nam đa năng cao cấp phong cách mới,ANANSHOP688,330000,16500,313500,5,2,0,0,96252,Ananshop688,1262,4.5122,False,5371,1472
150873006,"Clutch, Ví Cầm Tay Thời Trang Nam Da Bò Khóa Vân Tay Cao Cấp RB06",Gence,2500000,0,2500000,0,1,5,1,172620,Cửa Hàng Đồ Da Công Sở,798,4.641,False,39,40
53280099,Túi xách da nam công sở cao cấp phong cách hiện đại trẻ trung,ANANSHOP688,470000,23500,446500,5,24,5,4,96252,Ananshop688,1262,4.5122,False,5371,1472
81313175,"Clutch, Ví Cầm Tay Nam Sang Trọng T60809",OEM,175500,27000,148500,15,6,1,1,7637,Shalla,1743,4.2683,False,9436,2366
99037791,"Ví nam da bò thật 100% cao cấp, Ví đứng Nhất Tính Leather P601 bảo hành 24 tháng",Đồ da cao cấp Nhất Tính,185000,0,185000,0,2,5,1,183437,Đồ Da Cao Cấp Nhất Tính,744,4.6,False,10,1
74776305,Ví Nam Da Cá Sấu 2 Mặt [VÂY ĐUÔI RẤT ĐẸP] VS216,OEM,1212000,444000,768000,37,3,0,0,134504,Ovenis,1059,4.4486,False,107,63
158603641,Clucth Cầm Tay Cao Cấp.Ví Da Cầm Tay Sachi 020.Bóp Da Nam.Ví Da Doanh Nhân,OEM,419000,4190,414810,1,1,0,0,22682,Sanboutique,1490,4.2039,False,103,19
173236332,Túi Nam Đeo Chéo Trước Ngực Cao Cấp Kiểu Dáng Hàn Quốc 205968,OEM,130000,0,130000,0,1,0,0,9711,ĐỒ DA THÀNH LONG TLG,1704,3.6143,False,700,227
198591864,Túi đeo cheo nam cao cấp-Túi quai chéo size to vùa giấy A4,OEM,350000,151000,199000,43,3,5,1,221038,Shop Gia Dụng Tiện Lợi,490,4.6271,False,362,35
176542434,TÚI ĐEO CHÉO NAM MARK RYDEN FI9 (CHEST BAG) Cao Cấp - Chống Thấm Nước - Chính Hãng,OEM,553000,0,553000,0,1,5,1,281731,FIBAG SHOP,393,5,False,7,2
204615624,Ví Đứng Nam Da Bò Thật – VNA1003,Bee Gee,760000,380000,380000,50,1,1,1,975,BEE GEE SHOP,2054,4.2413,False,1206,797
89837896,Ví nam cầm tay da bò Gianni Conti VP0169DBR,Gianni Conti,4100000,0,4100000,0,1,5,1,20163,Gianni Conti,1554,4.7917,False,48,260
43762377,Túi nam đeo chéo da bò Gianni Conti Italy 582192BLA - Đen,Gianni Conti,5200000,0,5200000,0,4,5,1,20163,Gianni Conti,1554,4.7917,False,48,260
58473331,Balo Đeo Chéo Da Nam LATA BALC25,Lata,360000,0,360000,0,5,4.5,2,105,LATA OFFICIAL,2228,4.6541,True,13656,18844
193546215,"Bóp Nam Da Bò SÁP Họa Tiết Caro, Size Lớn, Thiết Kế Cổ Điển, Đơn Giản - Mỏng Nhẹ, Dáng Ngang - Gập 2, Ngăn Đựng Tiền Có Khóa Kéo, Nhiều Ngăn Để Giấy Tờ Tiện Dụng",SAIGIO,899000,21000,878000,2,1,0,0,99861,SAIGIO,1242,4.8247,True,251,556
87012623,Bộ Set Đũi Lửng Cho Nam Màu Trắng Thêu,OEM,559000,0,559000,0,1,0,0,44419,Dép chiếu quế Step Up,1470,3.9655,False,116,41
137520356,Đồ bộ thể thao nam in hình con mèo đeo kính siêu ngầu cá tính chất thun mềm mịn thoáng mát form rộng thời trang Hàn Quốc,OEM,89000,0,89000,0,1,0,0,134007,Dolaro Store,1058,3.6338,False,456,180
137453608,Đồ bộ nam hotfrend phong cách Hàn Quốc chất thun mè mềm mịn bao đẹp giá rẻ,OEM,109000,0,109000,0,1,0,0,134007,Dolaro Store,1058,3.6338,False,456,180
186307792,Bộ Quần Áo Free Fire đủ size từ 29kg – 99kg giá rẻ Logo Rank Huyền Thoại,OEM,141750,0,141750,0,1,0,0,193084,Design Sam,708,4.7436,False,39,4
79723359,Bộ quẩn áo thể thao nam nữ in Batman,OEM,64000,0,64000,0,10,5,1,107387,Ruby Sen Hồng,1186,4.2727,False,2483,1043
173354965,Bộ Đồ Thun TO-BOY Nam Mùa Hè STYLE MARVEN - SET NAM 9000033C2,OEM,95000,0,95000,0,1,5,1,239414,Fashion4men,559,3.4503,False,513,548
104169578,"Bộ thun nam thể thao King168, chất thun co dãn form chuẩn thể thao mẫu BĐ13",OEM,160000,0,160000,0,3,2.5,2,191457,King168 Fashion,713,3.2789,False,570,94
108341767,"Set Bộ In Gấu Hoạt Hình From Rộng Unisex - Đồ Bộ Mặc Nhà Tay Lỡ, Nam Nữ Đều Mặc Được hàng cao cấp bán shop hình shop chụp thật",NIU24,108900,0,108900,0,1,0,0,107387,Ruby Sen Hồng,1186,4.2727,False,2483,1043
129390498,SET BỘ THU ĐÔNG UNISEX HOẠ TIẾT,OEM,135000,0,135000,0,5,0,0,230013,Shop Mimosa 1,585,3.6187,False,139,30
144138982,SET BỘ THỂ THAO THUN HÈ,OEM,103950,0,103950,0,1,5,1,245082,M Y L A,542,3.2055,False,146,40
144128404,SET BỘ THUN HÈ NAM,OEM,82950,0,82950,0,5,1,2,245082,M Y L A,542,3.2055,False,146,40
131525371,SET BỘ ĐỒ THỂ THAO PHONG CÁCH MỚI,OEM,79000,0,79000,0,1,1,1,232270,PIKACHU SHOP,578,3.3028,False,142,27
113063713,"Áo thun nam tay dài , cổ trụ, loại thoáng mát, mềm mịn, co giãn tốt",OEM,75000,0,75000,0,45,4.3,12,204989,Shopmapki,674,4.2034,False,295,52
193488026,"Áo thun nam áo quỷ dạ xoa form rộng Hàn Quốc in hình MM05 độc đẹp, vải dày mịn mát (ÁO TRẮNG)",OEM,11368,0,11368,0,2,5,1,298963,Thời trang ADT STORE,290,4.2188,False,32,8
58497071,ÁO SƠ MI NAM CỔ BẺ TAY NGẮN CÓ TÚI,OEM,180000,0,180000,0,30,4.7,9,130710,thoitrangphaimanh,1078,4.1509,False,464,65
72574549,"Áo Thun Nam_ Nữ  Phản Quang In hình MẶT QUỶ , áo chất, đi đêm, đi phượt bao ngầu, nhìn đã mắt",VHL,80000,0,80000,0,4,4,3,147651,VHL Store,981,4.4633,False,10405,2216
70628360,"Áo Thun Nam Phản Quang In hình CHUỘT MICKEY,  áo chất, đi đêm, đi phượt bao ngầu, nhìn đã mắt",VHL,80000,0,80000,0,5,5,1,147651,VHL Store,981,4.4633,False,10405,2216
71053278,"Áo Thun Nam Phản Quang In hình PIKACHU , áo chất, đi đêm, đi phượt bao ngầu, nhìn đã mắt",VHL,80000,0,80000,0,128,4.6,50,147651,VHL Store,981,4.4633,False,10405,2216
85450263,"Áo Sơ Mi Nam Ngắn Tay Ba Viền Nẹp TK4455 Chất Kate Mềm Mịn,Thoáng Mát Tạo Cảm Giác Thoải Mái Cho Người Mặc",OEM,163000,33000,130000,20,23,4.6,14,78117,PONIVA,1339,4.1206,False,2223,298
171911347,Quần jean nam chất bò co giãn- nhiều mẫu giá rẻ thời trang TINA ms82,OEM,82500,0,82500,0,1,5,1,274167,Ngân shop2000,421,3.9167,False,12,8
214935590,Áo Hoodie Real Madrid,OEM,72090,0,72090,0,2,4,1,323951,Animewibustore,130,2.7143,False,7,1
167180723,Áo thun unisex tay lỡ form rộng in hình Kaneki Ken có big size vải cotton cao cấp,OEM,142800,0,142800,0,1,3,1,175590,HAN UNISEX,785,4.14,False,50,36
182711171,"áo khoác dù nam thời trang cao câp, dù 2 lớp đi mưa gió có nón rộng 2022",OEM,180000,0,180000,0,9,5,3,214375,XƯỞNG MAY SG,645,4.2927,False,123,17
71149014,Áo thun nam ngắn tay cổ trụ thời trang SITAKI cao cấp ATN01,SITAKI,99000,5000,94000,5,92,4.2,30,22563,sitaki store,1536,4.0966,False,766,68
193118864,Áo thun unisex nam nữ - màu vàng có hình thần chết cực ngầu,OEM,80000,0,80000,0,1,5,1,116971,Hoàng Linh Store,857,4.875,False,8,9
193760386,ÁO THUN BIKER AGV MONALISA PISTA,OEM,67500,0,67500,0,1,5,1,298963,Thời trang ADT STORE,290,4.2188,False,32,8
169793061,"Áo thun nam cổ tròn eXtreme AB101 vải Cotton Premium co giãn 4 chiều ,dày dặn, form regular fit thoải mái",Rhino Store,199000,48000,151000,24,297,5,10,272451,Platypus Store,430,4.9024,False,41,66
89466346,Quần Kaki Baggy Nam Nữ Ống Suông mã Q002,OEM,95000,0,95000,0,80,4.5,30,91496,Jins Store,1285,4.1605,False,3047,841
67480649,Quần tây nam SlimFit ống côn Hàn Quốc - Quần âu nam Co dãn Chống nhăn giữ form - Anle Store,OEM,159000,0,159000,0,19,5,3,146185,Anle Store08,987,4.6053,False,38,8
123575925,Áo Thun Ba Lỗ Nam Màu Đen/Trắng 100% Cotton Thương Hiệu Mr Twins,Mr Twins,110000,0,110000,0,40,4.5,11,180890,MrTwins,759,4.3529,False,17,11
90781956,"quần áo đi biển cho gia đình, quần áo đôi, đồ đi biển",OEM,137000,28000,109000,20,37,4.7,13,179275,áo lớp áo đôi áo nhóm,766,4.3504,False,117,56
193422699,"áo tank top TTN15, đủ 7 size từ S đến 4XL, áo ba lỗ cotton đẹp, form slimfit- Thời Trang Waoo",OEM,128000,36000,92000,28,6,5,2,287043,Woo House,365,4.0111,False,90,59
183490969,Quần kaki jean nam lửng vnxk co giãn - short nam cao cấp,OEM,190000,0,190000,0,1,5,1,149069,KB JEAN,974,4.3462,False,52,30
173354177,Bộ Quần Áo Thun Nam STYLE MARVEN Áo Ngắn Tay TUNNEL Kết Hợp Quần Jogger Trẻ Trung - SET NAM 90000183C,OEM,107000,0,107000,0,6,5,2,239414,Fashion4men,559,3.4503,False,513,548
111663684,Áo Thun Nam Dài Tay Cổ Tròn Họa Tiết Hình Con Mèo In Chữ SOMEONE Phong Cách Trẻ Trung Thời Trang Zenkonu TOP NAM 1000136,OEM,59000,0,59000,0,39,4.1,15,202907,Zenkonu,680,3.3183,False,666,148
130425583,Áo phông Hoạt hình tô tô vô diện Unisex,OEM,75000,0,75000,0,1,5,1,231981,FASHIONSTORE,578,4.5054,False,93,38
195694142,Quần dài thể thao nam cao cấp thời trang màu đen HQ12,OEM,150000,0,150000,0,1,5,1,245446,Diễn Châu Shop,540,4.5333,False,15,2
87561481,Áo nỉ giáng sinh in hình được săn đón hot nhất hiện nay mẫu mới nhất,OEM,76000,0,76000,0,1,4,1,22130,thekymoi,1540,4.0649,False,555,89
216466368,Áo Thun Simmy Siêu Dễ Thương | Áo Hero Team SIMMY cho bé gái | trẻ em,OEM,97200,0,97200,0,1,4,1,323951,Animewibustore,130,2.7143,False,7,1
79672735, Quần tây học sinh cấp 1 cấp 2,OEM,69000,0,69000,0,31,5,4,160053,Đồng Phục An Phú,885,4.3125,False,64,20
111662979,Bộ Quần Áo Nam Nữ Thể Thao Unisex Quần Short Áo Thun Họa Tiết Gấu Trúc In Chữ PANDA Ulzzang Zenkonu QA NAM 1000092V1,OEM,124200,0,124200,0,194,4,74,202907,Zenkonu,680,3.3183,False,666,148
188428155,Đồ bơi nam tay dài chất liệu cao cấp,OEM,350000,0,350000,0,7,4,2,265259,NKshop02,451,4.4952,False,105,7
76143101,"Áo sơ mi nam dài tay nam cổ bẻ cao cấp, áo sơ mi trắng vải lụa thái co giãn nhẹ không nhăn thời trang cao cấp, size áo từ 45-80 kg",OEM,83000,0,83000,0,59,3.4,16,62358,Hương Nemo Style,1402,3.9111,False,5546,857
138473073,Quần Jean Nam Chất Bò Cao Cấp Quần Rin Nam Đen Trơn Phong Cách Co giãn GH133,OEM,145000,0,145000,0,16,4.6,7,62358,Hương Nemo Style,1402,3.9111,False,5546,857
196470991,Quần short kaki nam BLOOK chất vải kaki phom lửng ngang gối 30081,BLOOK,389000,0,389000,0,112,5,22,14746,BLOOK,1353,4.9259,False,162,123
200926551,Áo măng tô chất dạ lì túi chéo Áo khoác blazer nam đẹp phối túi chéo mùa đông nam nữ đều mặc phong cách Hàn Quốc,OEM,269000,0,269000,0,2,4,1,309390,LyLa Shop,218,4.75,False,4,3
115892723,"Hộp 6 chiếc Quần lót nam thun lạnh nhật bản QMEN, quần boxer nam không đường may không viền",OEM,197992,0,197992,0,20,4.5,8,112532,Linh Khánh Shop,1163,3.6991,False,801,93
117922480,Áo phông nam nữ unisex tay lỡ thun form rộng teen cổ tròn oversize cotton giá rẻ basic đen trắng tee pull freesize KHỦNG LONG DỄ THƯƠNG,OEM,55000,0,55000,0,41,3.5,4,62358,Hương Nemo Style,1402,3.9111,False,5546,857
116344726,{SIÊU PHẨM MÙA ĐÔNG} ÁO KHOÁC NAM/ÁO KHOÁC NAM NỈ NGOẠI LÓT LÔNG GIỮ NHIỆT BAO ĐẸP SIÊU ẤM ÁP CÓ SIZE 3XL,OEM,208000,42000,166000,20,187,3.6,63,207491,KEN BLOCK,667,3.5023,False,215,33
111710197,"Áo Sơ Mi Nam Ngắn Tay Mẫu TNFS Thời Trang Cao Cấp PONIVA Phong Cách Hàn Quốc Trẻ Trung, Lịch Lãm",OEM,125000,0,125000,0,32,5,12,202895,PONIVALAZA,680,4.0972,False,144,42
57979853,Áo Thun Nam Tanktop Ba Lỗ Tập Gym Thể Thao - AT022,OEM,120000,0,120000,0,21,4.5,10,28122,shopthoitranganhnguyen,1522,4.3737,False,1670,242
160883259,"Rồng và Hổ, mã ART2b. Áo thun in hình siêu chất. Áo phông hàng hiệu GOKING cho nam nữ, cặp đôi, teen, trung niên, đồng phục công ty, hội nhóm. Quà tặng cao cấp cho gia đình, bạn bè, đồng nghiệp",GOKING,99000,0,99000,0,12,5,4,18138,GOKING,1597,4.6654,False,9098,2683
10922941,"Áo phông hàng hiệu Goking, quà tặng cao cấp cho gia đình, cặp đôi, lớp nhóm, doanh nghiệp, người nước ngoài. Áo thun trơn basic, form unisex cho nam nữ",GOKING,138000,0,138000,0,468,4.5,60,18138,GOKING,1597,4.6654,False,9098,2683
121226319,Áo Thun Unisex BOO Oversized Vải Cotton Cao Cấp In Graphic Mickey Tết BZL,BOO,599000,299000,300000,50,3,5,2,160616,BOO Official Store,882,4.7228,True,902,3662
76171946,ÁO THUN NAM COTTON NGẮN TAY HỌA TIẾT RẰN RI,OEM,139000,23000,116000,17,10,4,3,162586,FASHIONMEN 93,869,3.9667,False,150,27
96160334,"Áo thun nam thể thao tay ngắn, cổ tròn đẹp, trẻ trung, mặc thoáng mát, thấm hút tốt CHANDI HH13",Chandi,169000,70000,99000,41,160,4.2,38,18150,CHANDI OFFICIAL STORE,1597,4.5962,True,10018,1663
